Customer_ID,Age,Age_Group,Gender,Marital_Status,Education_Level,Employment_Status,Annual_Income,Credit_Score,Annual_Income_Group,Credit_Score_Group,Number_of_Credit_Lines,Credit_Utilization_Ratio,Debt_To_Income_Ratio,Number_of_Late_Payments,Tenure_in_Years,Total_Transactions,Total_Transactions_Group,Defaulted,CLV,CLV_Group,Total_Transactions2,Avg_Transaction_Amount
CUST_05634,57,50 - 59,Female,Single,Master,Employed,29565,680,Low Income,Good,6,0.3,0.55,1,25,186,Very High Activity,0,20287,Low Value,23,547.417
CUST_05635,24,20 - 29,Female,Divorced,High School,Employed,61432,733,Upper Middle Income,Good,6,0.74,0.54,1,10,73,Low Activity,0,62770,Moderate Value,22,514.066
CUST_05636,42,40 - 49,Female,Single,Bachelor,Employed,61938,516,Upper Middle Income,Poor,8,0.89,0.82,1,2,151,High Activity,1,52428,Moderate Value,13,546.933
CUST_05637,46,40 - 49,Male,Married,Bachelor,Employed,22860,734,Low Income,Good,8,0.31,0.27,2,28,20,Very Low Activity,0,6263,Very Low Value,18,538.661
CUST_05638,69,60 -69,Female,Married,Master,Employed,34875,544,Middle Income,Poor,8,0.68,0.36,0,19,85,Moderate Activity,1,14890,Low Value,23,497.623
CUST_05639,63,60 -69,Male,Single,Bachelor,Self-employed,73005,679,Upper Middle Income,Good,3,0.09,0.56,1,24,186,Very High Activity,0,33476,Low Value,20,627.324
CUST_05640,56,50 - 59,Male,Single,Master,Employed,59153,668,Middle Income,Fair,4,0.06,0.98,1,29,58,Low Activity,0,39236,Low Value,22,382.292
CUST_05641,33,30 - 39,Male,Single,High School,Unemployed,62934,600,Upper Middle Income,Fair,4,0.59,0.49,0,5,98,Moderate Activity,0,13462,Low Value,24,514.612
CUST_05642,52,50 - 59,Female,Single,Bachelor,Employed,57811,662,Middle Income,Fair,7,0.49,0.13,1,6,63,Low Activity,0,24299,Low Value,22,463.727
CUST_05643,37,30 - 39,Female,Single,High School,Self-employed,78672,619,Upper Middle Income,Fair,5,0.81,0.67,1,22,138,High Activity,0,22585,Low Value,19,433.351
CUST_05644,61,60 -69,Female,Single,Master,Employed,96048,714,High Income,Good,4,0.78,0.62,1,3,148,High Activity,1,94870,High Value,19,563.517
CUST_05645,56,50 - 59,Female,Single,High School,Employed,76717,590,Upper Middle Income,Fair,5,0.29,0.85,1,10,48,Low Activity,0,83274,High Value,20,456.723
CUST_05646,66,60 -69,Male,Married,Bachelor,Employed,24788,675,Low Income,Good,1,0.51,0.85,3,17,143,High Activity,1,26301,Low Value,24,627.346
CUST_05647,39,30 - 39,Female,Married,Bachelor,Employed,59457,693,Middle Income,Good,4,0.76,0.26,1,13,116,Moderate Activity,1,42858,Moderate Value,21,369.277
CUST_05648,55,50 - 59,Female,Married,Master,Self-employed,81197,567,Upper Middle Income,Poor,7,0.27,0.05,0,11,62,Low Activity,0,76474,High Value,25,475.047
CUST_05649,66,60 -69,Female,Married,High School,Self-employed,53564,594,Middle Income,Fair,3,0.36,0.79,0,29,134,High Activity,0,36425,Low Value,21,602.467
CUST_05650,60,60 -69,Male,Single,Bachelor,Employed,81307,611,Upper Middle Income,Fair,7,0.06,0.65,0,14,37,Very Low Activity,0,24224,Low Value,15,423.035
CUST_05651,48,40 - 49,Female,Married,PhD,Self-employed,54945,568,Middle Income,Poor,5,0.13,0.14,0,21,101,Moderate Activity,0,50281,Moderate Value,22,594.211
CUST_05652,21,20 - 29,Female,Married,High School,Employed,41216,698,Middle Income,Good,1,0.61,0.99,2,5,150,High Activity,0,42326,Moderate Value,20,442.56
CUST_05653,62,60 -69,Female,Single,PhD,Self-employed,70813,670,Upper Middle Income,Good,4,0.5,0.93,1,12,144,High Activity,0,87533,High Value,21,356.501
CUST_05654,38,30 - 39,Female,Married,High School,Employed,66866,681,Upper Middle Income,Good,3,0.17,0.72,0,25,181,Very High Activity,0,75762,High Value,24,808.7
CUST_05655,68,60 -69,Female,Married,Master,Employed,50981,688,Middle Income,Good,4,0.01,0.05,0,24,20,Very Low Activity,0,52490,Moderate Value,19,515.872
CUST_05656,60,60 -69,Female,Divorced,PhD,Employed,79511,661,Upper Middle Income,Fair,6,0.17,0.21,2,2,179,Very High Activity,0,18070,Low Value,16,885.091
CUST_05657,53,50 - 59,Female,Married,PhD,Unemployed,32178,568,Middle Income,Poor,4,0.75,0.32,3,2,49,Low Activity,1,32250,Low Value,28,560.07
CUST_05658,32,30 - 39,Female,Married,Bachelor,Employed,75780,631,Upper Middle Income,Fair,7,0.09,0.06,0,22,59,Low Activity,0,85972,High Value,23,428.207
CUST_05659,28,20 - 29,Male,Single,Master,Employed,51802,699,Middle Income,Good,8,0.4,0.83,3,13,172,Very High Activity,1,26438,Low Value,16,502.128
CUST_05660,44,40 - 49,Female,Married,High School,Employed,86381,633,Upper Middle Income,Fair,3,0.24,0.08,1,17,138,High Activity,0,47934,Moderate Value,21,405.771
CUST_05661,36,30 - 39,Female,Single,Bachelor,Employed,72263,655,Upper Middle Income,Fair,3,0.55,0.21,0,9,65,Low Activity,0,55442,Moderate Value,24,627.282
CUST_05662,24,20 - 29,Female,Married,Bachelor,Employed,54817,698,Middle Income,Good,2,0.51,0.32,0,25,126,High Activity,0,44275,Moderate Value,20,442.522
CUST_05663,58,50 - 59,Male,Married,Bachelor,Employed,45508,708,Middle Income,Good,6,0.98,0.33,1,0,57,Low Activity,1,48411,Moderate Value,14,437.852
CUST_05664,64,60 -69,Male,Divorced,Master,Unemployed,35700,744,Middle Income,Very Good,6,0.77,0.27,0,28,18,Very Low Activity,0,44151,Moderate Value,15,491.47
CUST_05665,47,40 - 49,Male,Single,High School,Self-employed,58835,651,Middle Income,Fair,1,0.94,0.98,1,22,167,Very High Activity,1,26957,Low Value,26,432.824
CUST_05666,29,20 - 29,Female,Single,PhD,Unemployed,60835,632,Upper Middle Income,Fair,9,0.58,0.96,1,22,30,Very Low Activity,1,109668,Very High Value,19,361.362
CUST_05667,67,60 -69,Female,Married,Bachelor,Employed,75791,647,Upper Middle Income,Fair,2,0.74,0.62,3,0,25,Very Low Activity,1,32322,Low Value,20,610.169
CUST_05668,36,30 - 39,Male,Married,Master,Employed,49177,623,Middle Income,Fair,4,0.9,0.13,0,19,112,Moderate Activity,0,21974,Low Value,19,261.104
CUST_05669,32,30 - 39,Male,Single,Master,Employed,65465,647,Upper Middle Income,Fair,9,0.04,0.71,2,7,183,Very High Activity,0,15278,Low Value,15,740.608
CUST_05670,51,50 - 59,Male,Single,Master,Employed,54655,619,Middle Income,Fair,7,0.92,0.98,1,7,148,High Activity,0,23753,Low Value,19,464.727
CUST_05671,44,40 - 49,Male,Single,High School,Unemployed,82477,701,Upper Middle Income,Good,3,0.21,1,1,27,37,Very Low Activity,0,119380,Very High Value,17,685.985
CUST_05672,34,30 - 39,Male,Married,Bachelor,Self-employed,58075,613,Middle Income,Fair,2,0.71,0.62,1,29,94,Moderate Activity,0,50035,Moderate Value,23,411.351
CUST_05673,65,60 -69,Male,Married,Bachelor,Employed,49031,737,Middle Income,Good,9,0.77,0.19,1,14,182,Very High Activity,1,31953,Low Value,24,513.576
CUST_05674,45,40 - 49,Male,Single,High School,Self-employed,42004,499,Middle Income,Poor,2,0.11,0.83,1,11,192,Very High Activity,0,48459,Moderate Value,19,430.563
CUST_05675,54,50 - 59,Male,Married,Bachelor,Unemployed,53209,647,Middle Income,Fair,4,0.95,0.62,2,22,185,Very High Activity,0,78009,High Value,32,594.052
CUST_05676,23,20 - 29,Male,Married,Bachelor,Self-employed,56496,696,Middle Income,Good,2,0.93,0.45,0,2,54,Low Activity,1,68879,Moderate Value,16,423.381
CUST_05677,44,40 - 49,Female,Single,High School,Employed,57028,595,Middle Income,Fair,7,0.65,0.15,1,19,34,Very Low Activity,1,71433,High Value,14,471.274
CUST_05678,62,60 -69,Male,Married,Bachelor,Employed,66387,605,Upper Middle Income,Fair,6,0.16,0.24,0,4,42,Low Activity,0,97891,High Value,17,668.468
CUST_05679,29,20 - 29,Male,Married,Bachelor,Employed,55011,678,Middle Income,Good,8,0.57,0.58,0,20,161,Very High Activity,1,22411,Low Value,26,515.737
CUST_05680,46,40 - 49,Male,Single,High School,Self-employed,47523,684,Middle Income,Good,3,0.34,0.26,0,0,64,Low Activity,0,19559,Low Value,20,460.36
CUST_05681,40,40 - 49,Male,Married,Bachelor,Self-employed,53693,607,Middle Income,Fair,7,0.93,0.48,0,29,174,Very High Activity,1,33799,Low Value,26,538.954
CUST_05682,60,60 -69,Male,Married,Bachelor,Employed,56722,644,Middle Income,Fair,8,0.41,0.72,1,2,149,High Activity,0,37287,Low Value,25,505.559
CUST_05683,30,30 - 39,Male,Single,PhD,Employed,51502,720,Middle Income,Good,1,0.69,0.99,1,21,23,Very Low Activity,0,14811,Low Value,20,418.904
CUST_05684,39,30 - 39,Female,Single,High School,Self-employed,35843,659,Middle Income,Fair,8,0.64,0.04,2,12,53,Low Activity,1,19815,Low Value,14,622.617
CUST_05685,23,20 - 29,Female,Single,Bachelor,Employed,37206,594,Middle Income,Fair,1,0.27,0.8,1,2,177,Very High Activity,0,30683,Low Value,23,468.29
CUST_05686,44,40 - 49,Female,Married,Bachelor,Employed,30659,575,Middle Income,Poor,6,0.54,0.13,0,18,168,Very High Activity,0,8156,Very Low Value,13,328.155
CUST_05687,25,20 - 29,Female,Single,PhD,Employed,62542,669,Upper Middle Income,Fair,2,0.41,0.94,2,4,52,Low Activity,0,36234,Low Value,28,659.723
CUST_05688,23,20 - 29,Male,Married,Bachelor,Employed,66768,695,Upper Middle Income,Good,9,0.37,0.77,3,12,83,Moderate Activity,0,29269,Low Value,18,501.364
CUST_05689,47,40 - 49,Female,Married,Bachelor,Employed,47389,704,Middle Income,Good,3,0.86,0.4,1,4,55,Low Activity,1,53169,Moderate Value,24,543.756
CUST_05690,36,30 - 39,Male,Married,High School,Employed,67279,720,Upper Middle Income,Good,4,0.14,0.51,2,7,159,High Activity,0,58559,Moderate Value,20,487.956
CUST_05691,69,60 -69,Female,Married,High School,Unemployed,54233,661,Middle Income,Fair,5,0.41,0.68,0,4,191,Very High Activity,0,7066,Very Low Value,30,686.202
CUST_05692,35,30 - 39,Male,Single,High School,Employed,57799,651,Middle Income,Fair,3,0.01,0.56,2,13,175,Very High Activity,0,16145,Low Value,27,618.793
CUST_05693,55,50 - 59,Female,Divorced,Master,Self-employed,40434,665,Middle Income,Fair,7,0.26,0.98,0,5,198,Very High Activity,0,38859,Low Value,22,597.667
CUST_05694,32,30 - 39,Female,Married,Bachelor,Employed,78701,679,Upper Middle Income,Good,2,0.62,1,1,17,47,Low Activity,0,112502,Very High Value,19,391.632
CUST_05695,61,60 -69,Male,Married,Bachelor,Self-employed,83924,620,Upper Middle Income,Fair,7,0.09,0.06,1,3,57,Low Activity,0,21872,Low Value,21,489.477
CUST_05696,64,60 -69,Female,Married,Bachelor,Employed,64851,662,Upper Middle Income,Fair,5,0.27,0.73,1,25,173,Very High Activity,0,17910,Low Value,22,635.148
CUST_05697,46,40 - 49,Male,Married,High School,Employed,48603,601,Middle Income,Fair,9,0.88,0.75,2,14,30,Very Low Activity,0,17156,Low Value,25,437.939
CUST_05698,67,60 -69,Female,Single,Master,Employed,61423,469,Upper Middle Income,Poor,2,0.69,0.79,2,13,109,Moderate Activity,0,90769,High Value,27,642.171
CUST_05699,54,50 - 59,Female,Married,Master,Employed,48368,636,Middle Income,Fair,9,0.07,0.92,1,15,22,Very Low Activity,0,39642,Low Value,19,604.45
CUST_05700,43,40 - 49,Male,Single,Master,Employed,39921,685,Middle Income,Good,9,0.99,0.59,1,0,126,High Activity,1,10137,Low Value,19,531.877
CUST_05701,51,50 - 59,Male,Divorced,High School,Employed,70552,564,Upper Middle Income,Poor,8,0.95,0.25,0,9,142,High Activity,1,24971,Low Value,22,414.931
CUST_05702,40,40 - 49,Male,Married,Bachelor,Employed,45058,686,Middle Income,Good,5,0.14,0.67,0,16,40,Low Activity,0,62092,Moderate Value,20,567.191
CUST_05703,32,30 - 39,Female,Single,PhD,Employed,47242,678,Middle Income,Good,3,0.92,0.32,0,6,160,Very High Activity,1,67406,Moderate Value,13,470.204
CUST_05704,43,40 - 49,Male,Married,Bachelor,Self-employed,26730,610,Low Income,Fair,1,0.55,0.34,2,17,171,Very High Activity,0,40203,Moderate Value,13,578.954
CUST_05705,24,20 - 29,Female,Single,Bachelor,Employed,75951,736,Upper Middle Income,Good,3,0.93,0.61,0,15,93,Moderate Activity,1,33012,Low Value,15,527.285
CUST_05706,43,40 - 49,Female,Single,Bachelor,Employed,82614,623,Upper Middle Income,Fair,6,0.97,0.29,0,8,105,Moderate Activity,0,57925,Moderate Value,13,584.601
CUST_05707,68,60 -69,Male,Married,Bachelor,Employed,71040,574,Upper Middle Income,Poor,4,0.69,0.69,2,13,86,Moderate Activity,0,87379,High Value,15,456.785
CUST_05708,68,60 -69,Female,Married,Bachelor,Unemployed,72173,673,Upper Middle Income,Good,6,0.29,0.85,0,27,145,High Activity,0,99331,High Value,13,540.045
CUST_05709,21,20 - 29,Female,Divorced,High School,Unemployed,39913,700,Middle Income,Good,4,0.92,0.99,2,11,98,Moderate Activity,1,20302,Low Value,14,550.154
CUST_05710,45,40 - 49,Male,Divorced,Bachelor,Employed,56081,730,Middle Income,Good,9,0.57,0.17,0,15,88,Moderate Activity,0,38910,Low Value,23,365.817
CUST_05711,22,20 - 29,Male,Single,Master,Employed,70916,653,Upper Middle Income,Fair,8,0.34,0.46,0,23,108,Moderate Activity,1,101756,Very High Value,19,394.767
CUST_05712,50,50 - 59,Female,Married,PhD,Unemployed,45385,697,Middle Income,Good,6,0.46,0.74,0,27,129,High Activity,1,18696,Low Value,17,576.987
CUST_05713,23,20 - 29,Male,Married,High School,Unemployed,53885,623,Middle Income,Fair,8,0.41,0.58,1,20,158,High Activity,0,91869,High Value,24,400.539
CUST_05714,41,40 - 49,Male,Single,Master,Employed,35487,679,Middle Income,Good,7,0.94,0.06,2,26,198,Very High Activity,1,17267,Low Value,19,466.631
CUST_05715,45,40 - 49,Male,Married,High School,Employed,55462,736,Middle Income,Good,5,0.82,0.35,0,16,133,High Activity,1,19261,Low Value,17,552.473
CUST_05716,40,40 - 49,Female,Married,PhD,Self-employed,57267,770,Middle Income,Very Good,9,0.03,0.79,0,22,135,High Activity,1,60687,Moderate Value,17,606.751
CUST_05717,69,60 -69,Female,Married,High School,Employed,67536,618,Upper Middle Income,Fair,4,0.01,0.49,0,15,101,Moderate Activity,0,26762,Low Value,16,372.196
CUST_05718,42,40 - 49,Female,Single,Bachelor,Self-employed,35085,723,Middle Income,Good,4,0.07,0.69,0,24,154,High Activity,0,42071,Moderate Value,20,474.293
CUST_05719,41,40 - 49,Male,Divorced,High School,Employed,34886,603,Middle Income,Fair,9,0.61,0.64,0,29,124,High Activity,0,31362,Low Value,13,584.32
CUST_05720,53,50 - 59,Female,Married,Bachelor,Employed,78469,619,Upper Middle Income,Fair,4,0.81,0.94,0,20,112,Moderate Activity,0,23385,Low Value,15,517.179
CUST_05721,58,50 - 59,Female,Married,Bachelor,Employed,76093,628,Upper Middle Income,Fair,4,0.51,0.86,1,3,21,Very Low Activity,1,86350,High Value,28,440.782
CUST_05722,35,30 - 39,Male,Single,Master,Employed,50329,695,Middle Income,Good,8,0.53,0.34,0,22,186,Very High Activity,0,16206,Low Value,18,616.041
CUST_05723,66,60 -69,Male,Married,Bachelor,Employed,82900,655,Upper Middle Income,Fair,6,0.24,0.5,1,5,189,Very High Activity,0,67448,Moderate Value,21,454.902
CUST_05724,35,30 - 39,Female,Single,Bachelor,Unemployed,62494,578,Upper Middle Income,Poor,7,0.46,0.48,0,23,171,Very High Activity,0,67226,Moderate Value,25,528.643
CUST_05725,66,60 -69,Female,Single,Bachelor,Employed,77062,674,Upper Middle Income,Good,4,0.26,0.28,1,5,100,Moderate Activity,0,23392,Low Value,24,520.923
CUST_05726,45,40 - 49,Female,Married,High School,Employed,55643,717,Middle Income,Good,1,0.27,0.62,2,8,146,High Activity,0,21050,Low Value,23,665.355
CUST_05727,41,40 - 49,Female,Divorced,High School,Employed,64680,657,Upper Middle Income,Fair,4,0.39,0.26,3,6,69,Low Activity,0,56770,Moderate Value,23,411.978
CUST_05728,44,40 - 49,Female,Married,Bachelor,Employed,54885,694,Middle Income,Good,4,0.05,0.16,2,3,20,Very Low Activity,0,10747,Low Value,18,483.881
CUST_05729,25,20 - 29,Male,Married,Bachelor,Employed,85061,611,Upper Middle Income,Fair,2,0.95,0.11,3,3,77,Low Activity,1,76340,High Value,17,468.401
CUST_05730,26,20 - 29,Female,Married,High School,Self-employed,57555,698,Middle Income,Good,8,0.91,0.29,5,17,152,High Activity,0,55161,Moderate Value,22,481.5
CUST_05731,69,60 -69,Female,Single,Bachelor,Unemployed,58707,614,Middle Income,Fair,5,0.8,0.47,1,11,89,Moderate Activity,0,29473,Low Value,25,414.789
CUST_05732,63,60 -69,Female,Married,High School,Employed,35770,656,Middle Income,Fair,9,0.57,0.12,2,24,170,Very High Activity,0,13309,Low Value,27,606.164
CUST_05733,68,60 -69,Male,Married,Bachelor,Employed,58176,606,Middle Income,Fair,5,0.81,0.68,1,13,164,Very High Activity,1,52838,Moderate Value,21,798.266
CUST_05734,64,60 -69,Female,Married,PhD,Employed,86124,591,Upper Middle Income,Fair,4,0.97,0.87,0,3,44,Low Activity,0,78514,High Value,20,359.226
CUST_05735,67,60 -69,Female,Married,Bachelor,Employed,80314,598,Upper Middle Income,Fair,3,0.28,0.43,1,19,53,Low Activity,0,33905,Low Value,20,483.035
CUST_05736,43,40 - 49,Male,Married,Master,Employed,57260,628,Middle Income,Fair,1,0.36,0.87,3,10,171,Very High Activity,0,45633,Moderate Value,13,479.565
CUST_05737,24,20 - 29,Male,Married,Master,Employed,58622,657,Middle Income,Fair,7,0.73,0.15,0,11,10,Very Low Activity,1,16867,Low Value,19,493.656
CUST_05738,47,40 - 49,Female,Single,Bachelor,Employed,41318,610,Middle Income,Fair,9,0.64,0.08,2,21,128,High Activity,1,48088,Moderate Value,22,363.81
CUST_05739,38,30 - 39,Male,Single,Bachelor,Employed,65228,782,Upper Middle Income,Very Good,2,0.82,0.81,2,4,135,High Activity,1,119391,Very High Value,21,586.362
CUST_05740,41,40 - 49,Female,Single,Bachelor,Employed,64882,636,Upper Middle Income,Fair,4,0.35,0.97,0,11,78,Low Activity,0,28945,Low Value,21,407.457
CUST_05741,48,40 - 49,Female,Divorced,High School,Employed,67924,586,Upper Middle Income,Fair,8,0.31,0.34,2,3,93,Moderate Activity,1,28983,Low Value,14,674.254
CUST_05742,55,50 - 59,Male,Married,Master,Employed,36152,540,Middle Income,Poor,9,0.59,0.66,0,29,41,Low Activity,1,32192,Low Value,21,270.077
CUST_05743,42,40 - 49,Female,Married,Master,Employed,77398,743,Upper Middle Income,Very Good,9,0.15,0.65,0,18,87,Moderate Activity,0,72111,High Value,16,540.813
CUST_05744,60,60 -69,Female,Single,PhD,Employed,56556,673,Middle Income,Good,6,0.04,0.69,0,28,22,Very Low Activity,1,68836,Moderate Value,14,343.794
CUST_05745,43,40 - 49,Male,Married,Bachelor,Employed,78433,598,Upper Middle Income,Fair,2,0.24,0.57,2,28,105,Moderate Activity,0,107061,Very High Value,23,458.82
CUST_05746,23,20 - 29,Male,Married,Bachelor,Employed,63058,633,Upper Middle Income,Fair,1,0.16,0.26,1,25,97,Moderate Activity,1,42354,Moderate Value,18,325.871
CUST_05747,60,60 -69,Female,Single,Master,Employed,81439,614,Upper Middle Income,Fair,4,0.01,0.08,2,21,62,Low Activity,1,54413,Moderate Value,11,606.06
CUST_05748,30,30 - 39,Male,Divorced,Bachelor,Employed,69736,691,Upper Middle Income,Good,6,0.78,0.01,1,3,46,Low Activity,1,17166,Low Value,17,482.501
CUST_05749,45,40 - 49,Male,Single,Bachelor,Unemployed,47427,752,Middle Income,Very Good,2,0.54,0.18,1,25,141,High Activity,0,5584,Very Low Value,12,458.279
CUST_05750,69,60 -69,Male,Single,Master,Self-employed,72305,605,Upper Middle Income,Fair,6,0.67,0.12,1,21,62,Low Activity,0,67076,Moderate Value,22,530.272
CUST_05751,28,20 - 29,Male,Single,PhD,Self-employed,75260,686,Upper Middle Income,Good,1,0.16,0.04,0,0,174,Very High Activity,0,43544,Moderate Value,15,489.734
CUST_05752,31,30 - 39,Male,Single,High School,Employed,63153,651,Upper Middle Income,Fair,6,0.26,0.09,0,0,101,Moderate Activity,1,39319,Low Value,15,476.305
CUST_05753,25,20 - 29,Female,Married,Bachelor,Unemployed,55783,625,Middle Income,Fair,5,0.06,0.05,4,6,69,Low Activity,0,61781,Moderate Value,19,587.906
CUST_05754,65,60 -69,Female,Single,Bachelor,Self-employed,73857,634,Upper Middle Income,Fair,2,1,0.55,1,2,150,High Activity,1,17326,Low Value,19,579.937
CUST_05755,57,50 - 59,Male,Married,Bachelor,Employed,77301,595,Upper Middle Income,Fair,4,0.1,0.06,1,25,89,Moderate Activity,1,90309,High Value,14,483.509
CUST_05756,65,60 -69,Male,Single,Bachelor,Employed,40322,665,Middle Income,Fair,9,0.09,1,0,0,116,Moderate Activity,0,13381,Low Value,23,599.691
CUST_05757,58,50 - 59,Female,Married,Bachelor,Employed,62023,668,Upper Middle Income,Fair,2,0.61,0.5,0,26,77,Low Activity,1,67760,Moderate Value,17,683.406
CUST_05758,49,40 - 49,Male,Married,Bachelor,Employed,57049,680,Middle Income,Good,5,0.33,0.9,1,8,42,Low Activity,0,33354,Low Value,14,341.4
CUST_05759,25,20 - 29,Female,Married,High School,Self-employed,88438,660,Upper Middle Income,Fair,3,0.89,0.49,2,7,135,High Activity,1,36294,Low Value,16,496.306
CUST_05760,29,20 - 29,Female,Single,Bachelor,Employed,49279,600,Middle Income,Fair,2,0.83,0.14,0,9,65,Low Activity,0,39452,Low Value,19,474.785
CUST_05761,68,60 -69,Female,Divorced,High School,Self-employed,68328,683,Upper Middle Income,Good,8,0.87,0.84,0,17,171,Very High Activity,0,29416,Low Value,20,543.646
CUST_05762,22,20 - 29,Male,Married,Bachelor,Employed,70390,607,Upper Middle Income,Fair,9,0.74,0.24,0,13,36,Very Low Activity,0,104730,Very High Value,20,276.662
CUST_05763,21,20 - 29,Male,Single,PhD,Unemployed,60928,646,Upper Middle Income,Fair,6,0.13,0.04,0,2,152,High Activity,0,19103,Low Value,18,507.381
